day,week,month,year,Station,day_length,heavy_rain_14_days_ago,light_rain_14_days_ago,heavy_rain_last_14_days,light_rain_last_14_days,heavy_rain_last_14_days_count,light_rain_last_14_days_count,Tavg_rolling_14,DewPoint_rolling_14,WetBulb_rolling_14,Heat_rolling_14,Cool_rolling_14,PrecipTotal_rolling_14,StnPressure_rolling_14,SeaLevel_rolling_14,ResultSpeed_rolling_14,ResultDir_rolling_14,AvgSpeed_rolling_14,day_length_rolling_14,spray_cluster,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,dist_from_ohare,dist_from_doty
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,0,0,1,21.672089079678145,24.603616264965982
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,0,1,0,22.963274890708465,21.98373847936028
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,0,0,1,22.963274890708465,21.98373847936028
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,1,0,0,22.963274890708465,21.98373847936028
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,0,0,1,21.375831309917245,25.178709743134693
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,0,1,0,17.40359783597436,28.42024490793776
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,0,0,1,17.40359783597436,28.42024490793776
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,0,0,1,22.222232446156212,27.736663371368348
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,0,0,1,36.43337378500917,6.609535479131093
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,0,1,0,33.805802885129914,7.621418034465197
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,0,1,0,32.252521676188664,9.165713492251616
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,0,0,1,32.252521676188664,9.165713492251616
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,1,0,0,32.252521676188664,9.165713492251616
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,1,0,8.329679793390167,39.66276987211997
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,0,1,8.329679793390167,39.66276987211997
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,0,1,13.083922652145894,29.25759092305911
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,0,0,1,33.48339097794185,7.8071809195384985
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,0,1,6.497424169093254,38.56838084136891
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,0,1,5.828646220855515,35.82798868007892
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,0,1,7.73154124753121,41.47259580416093
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,0,0,1,16.167364043857088,31.776381764322437
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,0,1,11.587562547655391,36.21349515691242
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,6,0,0,1,16.699853333116565,35.6139706091614
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,5,0,1,0,21.9429500970979,19.68568473583497
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,0,0,1,17.414467485511572,27.245741969525152
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,0,0,1,34.34629449423609,6.926419847022643
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,0,1,0,22.0138530255036,22.32861138482828
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,0,0,1,22.0138530255036,22.32861138482828
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,0,1,0,24.7667310502037,21.869773600691595
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,0,1,0,37.36744932670243,10.465687831440377
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,0,0,1,37.36744932670243,10.465687831440377
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,1,0,0,37.36744932670243,10.465687831440377
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,1,0,10.91625356909798,34.681495718506746
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,0,1,10.91625356909798,34.681495718506746
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,1,0,9.736492240723024,34.365090947595064
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,0,1,9.736492240723024,34.365090947595064
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,0,0,1,24.14710561838623,22.872298025526366
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,0,1,0,15.693736842838133,32.77044365296125
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,0,0,1,15.693736842838133,32.77044365296125
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,0,0,1,16.48778403508569,29.91576330319761
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,6,0,1,0,18.600356089458938,36.10320405716773
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,6,0,0,1,18.14556620989044,37.57122662129748
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,1,0,9.895956152149127,31.713300107496163
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,0,1,9.895956152149127,31.713300107496163
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,0,0,1,20.329450396674417,21.482969526478264
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,0,0,1,13.04419503635357,30.047859382332966
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,0,1,0,35.81622713085905,9.059637058227134
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,0,0,1,35.81622713085905,9.059637058227134
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,0,1,0,35.953325323726666,5.910366569237701
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,0,1,0,13.580595389243461,32.3961099908141
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,0,0,1,13.580595389243461,32.3961099908141
156,23,6,2007,1,1506,False,False,1,1,2.0,2.0,68.78571428571429,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,0,0,1,16.521953349948628,33.165183707777544
177,26,6,2007,1,1513,False,False,1,1,2.0,2.0,74.64285714285714,58.285714285714285,64.78571428571429,0.0,9.642857142857142,0.07785714285714283,29.296428571428567,30.011428571428564,6.635714285714284,14.0,8.428571428571432,1513.2142857142858,1,0,1,0,7.754490387343,35.43090657696992
177,26,6,2007,1,1513,False,False,1,1,2.0,2.0,74.64285714285714,58.285714285714285,64.78571428571429,0.0,9.642857142857142,0.07785714285714283,29.296428571428567,30.011428571428564,6.635714285714284,14.0,8.428571428571432,1513.2142857142858,1,0,0,1,7.754490387343,35.43090657696992
177,26,6,2007,1,1513,False,False,1,1,2.0,2.0,74.64285714285714,58.285714285714285,64.78571428571429,0.0,9.642857142857142,0.07785714285714283,29.296428571428567,30.011428571428564,6.635714285714284,14.0,8.428571428571432,1513.2142857142858,1,0,0,0,7.754490387343,35.43090657696992
177,26,6,2007,1,1513,False,False,1,1,2.0,2.0,74.64285714285714,58.285714285714285,64.78571428571429,0.0,9.642857142857142,0.07785714285714283,29.296428571428567,30.011428571428564,6.635714285714284,14.0,8.428571428571432,1513.2142857142858,1,0,1,0,10.30492017674631,38.39052241249565
