latitude,longitude,wnvpresent,day,week,month,year,day_length,heavy_rain_last_14_days_count,light_rain_last_14_days_count,tmax_rolling_14,tmin_rolling_14,tavg_rolling_14,depart_rolling_14,dewpoint_rolling_14,wetbulb_rolling_14,heat_rolling_14,cool_rolling_14,preciptotal_rolling_14,stnpressure_rolling_14,sealevel_rolling_14,resultspeed_rolling_14,resultdir_rolling_14,avgspeed_rolling_14,day_length_rolling_14,spray_cluster,dist_from_ohare,dist_from_doty,species_culex_pipiens,species_culex_pipiens/restuans,species_culex_restuans
41.919343,-87.694259,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,3,17.40359783597436,28.42024490793776,0,1,0
41.921965,-87.632085,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,3,22.222232446156212,27.736663371368348,0,1,0
41.921965,-87.632085,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,3,22.222232446156212,27.736663371368348,0,0,1
41.688324,-87.676709,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,2,36.43337378500917,6.609535479131093,0,1,0
41.688324,-87.676709,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,2,36.43337378500917,6.609535479131093,0,0,1
41.862292,-87.64886,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,4,23.623310541625997,21.371070982927176,0,0,1
41.720848,-87.666014,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,2,33.805802885129914,7.621418034465197,0,0,1
41.731922,-87.677512,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,2,32.252521676188664,9.165713492251616,0,0,1
41.731922,-87.677512,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,2,32.252521676188664,9.165713492251616,1,0,0
41.891126,-87.61156,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,4,24.93589994796973,24.20127969535785,0,1,0
41.891126,-87.61156,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,4,24.93589994796973,24.20127969535785,0,0,1
41.999128999999996,-87.795585,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,1,8.329679793390167,39.66276987211997,0,1,0
42.01743,-87.68776899999999,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,6,17.464595512654434,38.901826869092446,0,1,0
41.907645,-87.760886,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,1,13.083922652145894,29.25759092305911,0,0,1
41.732984,-87.649642,0,149,22,5,2007,1496,2.0,2.0,76.35714285714286,51.57142857142857,64.14285714285714,2.9285714285714284,45.285714285714285,54.142857142857146,3.7142857142857144,2.857142857142857,0.09214285714285715,29.40214285714285,30.12428571428572,8.214285714285715,16.928571428571427,9.85,1486.0714285714287,2,33.48339097794185,7.8071809195384985,0,0,1
41.95469,-87.800991,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,7.754490387343,35.43090657696992,0,1,0
41.95469,-87.800991,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,7.754490387343,35.43090657696992,0,0,1
41.95469,-87.800991,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,7.754490387343,35.43090657696992,1,0,0
41.974089,-87.824812,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,5.454421234120897,38.27001838008645,0,1,0
41.974089,-87.824812,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,5.454421234120897,38.27001838008645,0,0,1
41.9216,-87.666455,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,19.4998392533943,28.116658051577897,0,1,0
41.9216,-87.666455,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,19.4998392533943,28.116658051577897,0,0,1
41.9216,-87.666455,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,19.4998392533943,28.116658051577897,1,0,0
41.891118,-87.65449100000001,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,21.672089079678145,24.603616264965982,0,0,1
41.867108,-87.654224,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,22.963274890708465,21.98373847936028,0,1,0
41.867108,-87.654224,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,22.963274890708465,21.98373847936028,0,0,1
41.867108,-87.654224,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,22.963274890708465,21.98373847936028,1,0,0
41.896282,-87.655232,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,21.375831309917245,25.178709743134693,0,0,1
41.919343,-87.694259,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,17.40359783597436,28.42024490793776,0,1,0
41.919343,-87.694259,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,17.40359783597436,28.42024490793776,0,0,1
41.921965,-87.632085,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,22.222232446156212,27.736663371368348,0,0,1
41.688324,-87.676709,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,36.43337378500917,6.609535479131093,0,0,1
41.720848,-87.666014,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,33.805802885129914,7.621418034465197,0,1,0
41.731922,-87.677512,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,32.252521676188664,9.165713492251616,0,1,0
41.731922,-87.677512,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,32.252521676188664,9.165713492251616,0,0,1
41.731922,-87.677512,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,32.252521676188664,9.165713492251616,1,0,0
41.999128999999996,-87.795585,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,8.329679793390167,39.66276987211997,0,1,0
41.999128999999996,-87.795585,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,8.329679793390167,39.66276987211997,0,0,1
41.907645,-87.760886,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,13.083922652145894,29.25759092305911,0,0,1
41.732984,-87.649642,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,33.48339097794185,7.8071809195384985,0,0,1
41.981964000000005,-87.812827,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,6.497424169093254,38.56838084136891,0,0,1
41.944869,-87.832763,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,5.828646220855515,35.82798868007892,0,0,1
42.011601,-87.81150600000001,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,7.73154124753121,41.47259580416093,0,0,1
41.94983,-87.69845699999999,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,16.167364043857088,31.776381764322437,0,0,1
41.979243,-87.750938,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,11.587562547655391,36.21349515691242,0,0,1
41.986921,-87.689778,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,6,16.699853333116565,35.6139706091614,0,0,1
41.801497999999995,-87.763416,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,5,21.9429500970979,19.68568473583497,0,1,0
41.906638,-87.701431,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,17.414467485511572,27.245741969525152,0,0,1
41.723195000000004,-87.64997,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,34.34629449423609,6.926419847022643,0,0,1
41.868077,-87.666901,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,22.0138530255036,22.32861138482828,0,1,0
41.868077,-87.666901,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,22.0138530255036,22.32861138482828,0,0,1
41.869215999999994,-87.627561,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,2,24.7667310502037,21.869773600691595,0,1,0
41.662014,-87.72460799999999,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,5,37.36744932670243,10.465687831440377,0,1,0
41.662014,-87.72460799999999,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,5,37.36744932670243,10.465687831440377,0,0,1
41.662014,-87.72460799999999,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,5,37.36744932670243,10.465687831440377,1,0,0
41.961743,-87.76007,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,10.91625356909798,34.681495718506746,0,1,0
41.961743,-87.76007,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,10.91625356909798,34.681495718506746,0,0,1
41.953067,-87.776792,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,9.736492240723024,34.365090947595064,0,1,0
41.953067,-87.776792,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,1,9.736492240723024,34.365090947595064,0,0,1
41.878114000000004,-87.629798,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,4,24.14710561838623,22.872298025526366,0,0,1
41.958271,-87.702575,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,15.693736842838133,32.77044365296125,0,1,0
41.958271,-87.702575,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,15.693736842838133,32.77044365296125,0,0,1
41.932094,-87.700117,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,3,16.48778403508569,29.91576330319761,0,0,1
41.994469,-87.667736,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,6,18.600356089458938,36.10320405716773,0,1,0
42.006858,-87.675919,0,156,23,6,2007,1506,2.0,2.0,78.42857142857143,58.57142857142857,68.78571428571429,5.571428571428571,54.642857142857146,60.5,1.3571428571428572,5.142857142857143,0.15285714285714283,29.241428571428568,29.96214285714287,7.2857142857142865,18.142857142857142,8.907142857142857,1496.9285714285713,6,18.14556620989044,37.57122662129748,0,0,1
