Id,WnvPresent
439,0.06370393
440,0.06370393
441,0.07581103
442,0.06857968
443,0.08584328
444,0.0733815
445,0.0733815
446,0.0733815
447,0.0733815
448,0.0733815
449,0.06583581
450,0.059494726
451,0.07465465
452,0.06370393
453,0.06370393
454,0.06370393
455,0.06370393
456,0.06370393
457,0.07581103
458,0.06857968
459,0.08584328
460,0.0733815
461,0.0733815
462,0.0733815
463,0.0733815
464,0.0733815
465,0.06961965
466,0.06293867
467,0.07738391
468,0.06737407
469,0.06737407
470,0.06737407
471,0.06737407
472,0.06737407
473,0.09119431
474,0.08262681
475,0.09963542
476,0.08831891
477,0.08831891
478,0.08831891
479,0.08831891
480,0.08831891
481,0.095632166
482,0.086687505
483,0.10076634
484,0.092631094
485,0.092631094
486,0.092631094
487,0.092631094
488,0.092631094
489,0.07573959
490,0.068514556
491,0.08439583
492,0.07331218
493,0.07331218
494,0.07331218
495,0.07331218
496,0.07331218
497,0.07212952
498,0.065224566
499,0.08046709
500,0.069809064
501,0.069809064
502,0.069809064
503,0.069809064
504,0.069809064
505,0.080351695
506,0.07359907
507,0.08812601
508,0.0777889
509,0.0777889
510,0.0777889
511,0.0777889
512,0.0777889
513,0.09119431
514,0.08262681
515,0.09963542
516,0.08831891
517,0.08831891
518,0.08831891
519,0.08831891
520,0.08831891
521,0.06583581
522,0.059494726
523,0.07465465
524,0.06370393
525,0.06370393
526,0.06370393
527,0.06370393
528,0.06370393
529,0.08616481
530,0.07802923
531,0.09418862
532,0.08343343
533,0.08343343
534,0.08343343
535,0.08343343
536,0.08343343
537,0.08884959
538,0.08048285
539,0.09526425
540,0.086041115
541,0.086041115
542,0.086041115
543,0.086041115
544,0.086041115
545,0.06607303
546,0.059710562
547,0.0749211
548,0.06393399
549,0.06393399
550,0.06393399
551,0.06393399
552,0.06393399
553,0.0772694
554,0.06990947
555,0.086145945
556,0.074796915
557,0.074796915
558,0.074796915
559,0.074796915
560,0.074796915
561,0.08179072
562,0.07403468
563,0.08774484
564,0.07918598
565,0.07918598
566,0.07918598
567,0.07918598
568,0.07918598
569,0.06583581
570,0.059494726
571,0.07465465
572,0.06370393
573,0.06370393
574,0.06370393
575,0.06370393
576,0.06370393
577,0.068704545
578,0.062105525
579,0.07787562
580,0.06648637
581,0.06648637
582,0.06648637
583,0.06648637
584,0.06648637
585,0.07212952
586,0.065224566
587,0.08046709
588,0.069809064
589,0.069809064
590,0.069809064
591,0.069809064
592,0.069809064
593,0.066786066
594,0.06035937
595,0.075721875
596,0.06462554
597,0.06462554
598,0.06462554
599,0.06462554
600,0.06462554
601,0.069904596
602,0.063198134
603,0.079222254
604,0.067650504
605,0.067650504
606,0.067650504
607,0.067650504
608,0.067650504
609,0.06808927
610,0.06154544
611,0.07718502
612,0.06588956
613,0.06588956
614,0.06588956
615,0.06588956
616,0.06588956
617,0.07517176
618,0.067996904
619,0.083539985
620,0.07276111
621,0.07276111
622,0.07276111
623,0.07276111
624,0.07276111
625,0.072510175
626,0.065571345
627,0.08214444
628,0.0701784
629,0.0701784
630,0.0701784
631,0.0701784
632,0.0701784
633,0.07909933
634,0.07157863
635,0.08786326
636,0.076573156
637,0.076573156
638,0.076573156
639,0.076573156
640,0.076573156
641,0.07392748
642,0.0668628
643,0.08373305
644,0.07155363
645,0.07155363
646,0.07155363
647,0.07155363
648,0.07155363
649,0.07961548
650,0.07204955
651,0.0884311
652,0.0770742
653,0.0770742
654,0.0770742
655,0.0770742
656,0.0770742
657,0.07517176
658,0.067996904
659,0.083539985
660,0.07276111
661,0.07276111
662,0.07276111
663,0.07276111
664,0.07276111
665,0.0735944
666,0.06655926
667,0.08335978
668,0.071230434
669,0.071230434
670,0.071230434
671,0.071230434
672,0.071230434
673,0.06872348
674,0.062122744
675,0.07789687
676,0.06650475
677,0.06650475
678,0.06650475
679,0.06650475
680,0.06650475
681,0.06907108
682,0.06421096
683,0.07828697
684,0.06684193
685,0.06684193
686,0.06684193
687,0.06684193
688,0.06684193
689,0.0735944
690,0.06655926
691,0.08335978
692,0.071230434
693,0.071230434
694,0.071230434
695,0.071230434
696,0.071230434
697,0.07067877
698,0.06571351
699,0.08009072
700,0.068401545
701,0.068401545
702,0.068401545
703,0.068401545
704,0.068401545
705,0.07067877
706,0.06571351
707,0.08009072
708,0.068401545
709,0.068401545
710,0.068401545
711,0.068401545
712,0.068401545
713,0.0735944
714,0.06655926
715,0.08335978
716,0.071230434
717,0.071230434
718,0.071230434
719,0.071230434
720,0.071230434
721,0.07192552
722,0.06503872
723,0.08148893
724,0.06961114
725,0.06961114
726,0.06961114
727,0.06961114
728,0.06961114
729,0.07192552
730,0.06503872
731,0.08148893
732,0.06961114
733,0.06961114
734,0.06961114
735,0.06961114
736,0.06961114
737,0.07179872
738,0.06571351
739,0.08134675
740,0.06948811
741,0.06948811
742,0.06948811
743,0.06948811
744,0.06948811
745,0.07315662
746,0.06616034
747,0.08132024
748,0.07080565
749,0.07080565
750,0.07080565
751,0.07080565
752,0.07080565
753,0.08225972
754,0.07446282
755,0.09133908
756,0.07964134
757,0.07964134
758,0.07964134
759,0.07964134
760,0.07964134
761,0.06969311
762,0.06300556
763,0.07898495
764,0.06744534
765,0.06744534
766,0.06744534
767,0.06744534
768,0.06744534
769,0.104124576
770,0.094468564
771,0.113914154
772,0.10088673
773,0.10088673
774,0.10088673
775,0.10088673
776,0.10088673
777,0.07482096
778,0.06958649
779,0.0847342
780,0.07242068
781,0.07242068
782,0.07242068
783,0.07242068
784,0.07242068
785,0.080213465
786,0.074632175
787,0.08797569
788,0.077654704
789,0.077654704
790,0.077654704
791,0.077654704
792,0.077654704
793,0.07067877
794,0.06571351
795,0.08009072
796,0.068401545
797,0.068401545
798,0.068401545
799,0.068401545
800,0.068401545
801,0.07067877
802,0.06571351
803,0.08009072
804,0.068401545
805,0.068401545
806,0.068401545
807,0.068401545
808,0.068401545
809,0.08698444
810,0.08241501
811,0.095333986
812,0.084229454
813,0.084229454
814,0.084229454
815,0.084229454
816,0.084229454
817,0.120376736
818,0.114272736
819,0.13348897
820,0.11669937
821,0.11669937
822,0.11669937
823,0.11669937
824,0.11669937
825,0.07281448
826,0.067710124
827,0.08248559
828,0.07047366
829,0.07047366
830,0.07047366
831,0.07047366
832,0.07047366
833,0.077895656
834,0.07246294
835,0.08677519
836,0.07540477
837,0.07540477
838,0.07540477
839,0.07540477
840,0.07540477
841,0.0735944
842,0.06655926
843,0.08335978
844,0.071230434
845,0.071230434
846,0.071230434
847,0.071230434
848,0.071230434
849,0.0735944
850,0.06655926
851,0.08335978
852,0.071230434
853,0.071230434
854,0.071230434
855,0.071230434
856,0.071230434
857,0.09626233
858,0.087264396
859,0.102851994
860,0.09324352
861,0.09324352
862,0.09324352
863,0.09324352
864,0.09324352
865,0.07067877
866,0.06571351
867,0.08009072
868,0.068401545
869,0.068401545
870,0.068401545
871,0.068401545
872,0.068401545
873,0.101185486
874,0.09594844
875,0.114160866
876,0.09802903
877,0.09802903
878,0.09802903
879,0.09802903
880,0.09802903
881,0.0735944
882,0.06655926
883,0.08335978
884,0.071230434
885,0.071230434
886,0.071230434
887,0.071230434
888,0.071230434
889,0.07892135
890,0.07474082
891,0.087969586
892,0.076400384
893,0.076400384
894,0.076400384
895,0.076400384
896,0.076400384
897,0.078958064
898,0.07144976
899,0.08661022
900,0.07643602
901,0.07643602
902,0.07643602
903,0.07643602
904,0.07643602
905,0.07909933
906,0.07157863
907,0.08786326
908,0.076573156
909,0.076573156
910,0.076573156
911,0.076573156
912,0.076573156
913,0.06872348
914,0.062122744
915,0.07789687
916,0.06650475
917,0.06650475
918,0.06650475
919,0.06650475
920,0.06650475
921,0.09653012
922,0.09150949
923,0.10313601
924,0.09350378
925,0.09350378
926,0.09350378
927,0.09350378
928,0.09350378
929,0.11334258
930,0.10292993
931,0.11515798
932,0.109853245
933,0.109853245
934,0.109853245
935,0.109853245
936,0.109853245
937,0.13193093
938,0.12068402
939,0.13359171
940,0.12795192
941,0.12795192
942,0.12795192
943,0.12795192
944,0.12795192
945,0.11969131
946,0.10876698
947,0.12121953
948,0.11603211
949,0.11603211
950,0.11603211
951,0.11603211
952,0.11603211
953,0.0823423
954,0.07453821
955,0.090290315
956,0.079721525
957,0.079721525
958,0.079721525
959,0.079721525
960,0.079721525
961,0.06583581
962,0.059494726
963,0.07465465
964,0.06370393
965,0.06370393
966,0.06370393
967,0.06370393
968,0.06370393
969,0.09055855
970,0.08204539
971,0.099213906
972,0.08770126
973,0.08770126
974,0.08770126
975,0.08770126
976,0.08770126
977,0.07281448
978,0.067710124
979,0.08248559
980,0.07047366
981,0.07047366
982,0.07047366
983,0.07047366
984,0.07047366
985,0.07067877
986,0.06571351
987,0.08009072
988,0.068401545
989,0.068401545
990,0.068401545
991,0.068401545
992,0.068401545
993,0.09653012
994,0.08992451
995,0.10313601
996,0.09350378
997,0.09350378
998,0.09350378
999,0.09350378
1000,0.09350378
1001,0.079490535
1002,0.07193555
1003,0.08691013
1004,0.07695291
1005,0.07695291
1006,0.07695291
1007,0.07695291
1008,0.07695291
1009,0.076655835
1010,0.069349974
1011,0.08387542
1012,0.074201405
1013,0.074201405
1014,0.074201405
1015,0.074201405
1016,0.074201405
1017,0.08100763
1018,0.07331992
1019,0.08691013
1020,0.07842569
1021,0.07842569
1022,0.07842569
1023,0.07842569
1024,0.07842569
1025,0.077400394
1026,0.070028946
1027,0.08468369
1028,0.07492406
1029,0.07492406
1030,0.07492406
1031,0.07492406
1032,0.07492406
1033,0.10073136
1034,0.09135793
1035,0.10610718
1036,0.09758754
1037,0.09758754
1038,0.09758754
1039,0.09758754
1040,0.09758754
1041,0.08055831
1042,0.07290988
1043,0.08946818
1044,0.07798948
1045,0.07798948
1046,0.07798948
1047,0.07798948
1048,0.07798948
1049,0.07581103
1050,0.06857968
1051,0.08584328
1052,0.0733815
1053,0.0733815
1054,0.0733815
1055,0.0733815
1056,0.0733815
1057,0.06583581
1058,0.059494726
1059,0.07465465
1060,0.06370393
1061,0.06370393
1062,0.06370393
1063,0.06370393
1064,0.06370393
1065,0.07192552
1066,0.06503872
1067,0.08148893
1068,0.06961114
1069,0.06961114
1070,0.06961114
1071,0.06961114
1072,0.06961114
1073,0.0735944
1074,0.06655926
1075,0.08335978
1076,0.071230434
1077,0.071230434
1078,0.071230434
1079,0.071230434
1080,0.071230434
1081,0.07952239
1082,0.071964614
1083,0.08698654
1084,0.07698384
1085,0.07698384
1086,0.07698384
1087,0.07698384
1088,0.07698384
1089,0.076245576
1090,0.068975896
1091,0.0833897
1092,0.07380324
1093,0.07380324
1094,0.07380324
1095,0.07380324
1096,0.07380324
1097,0.07909933
1098,0.07157863
1099,0.08786326
1100,0.076573156
1101,0.076573156
1102,0.076573156
1103,0.076573156
1104,0.076573156
1105,0.071215264
1106,0.06439176
1107,0.07939888
1108,0.068922035
1109,0.068922035
1110,0.068922035
1111,0.068922035
1112,0.068922035
1113,0.06583581
1114,0.059494726
1115,0.07465465
1116,0.06370393
1117,0.06370393
1118,0.06370393
1119,0.06370393
1120,0.06370393
1121,0.09401969
1122,0.08521164
1123,0.10076634
1124,0.09106412
1125,0.09106412
1126,0.09106412
1127,0.09106412
1128,0.09106412
1129,0.09295666
1130,0.08423895
1131,0.09963542
1132,0.09003119
1133,0.09003119
1134,0.09003119
1135,0.09003119
1136,0.09003119
1137,0.107886694
1138,0.09791995
1139,0.11395054
1140,0.10454553
1141,0.10454553
1142,0.10454553
1143,0.10454553
1144,0.10454553
1145,0.08616481
1146,0.07802923
1147,0.09418862
1148,0.08343343
1149,0.08343343
1150,0.08343343
1151,0.08343343
1152,0.08343343
1153,0.0735944
1154,0.06655926
1155,0.08335978
1156,0.071230434
1157,0.071230434
1158,0.071230434
1159,0.071230434
1160,0.071230434
1161,0.09063667
1162,0.08211682
1163,0.09747535
1164,0.08777716
1165,0.08777716
1166,0.08777716
1167,0.08777716
1168,0.08777716
1169,0.0735944
1170,0.06655926
1171,0.08335978
1172,0.071230434
1173,0.071230434
1174,0.071230434
1175,0.071230434
1176,0.071230434
1177,0.07385737
1178,0.0667989
1179,0.083654486
1180,0.0714856
1181,0.0714856
1182,0.0714856
1183,0.0714856
1184,0.0714856
1185,0.07315662
1186,0.06616034
1187,0.08132024
1188,0.07080565
1189,0.07080565
1190,0.07080565
1191,0.07080565
1192,0.07080565
1193,0.07581103
1194,0.06857968
1195,0.08584328
1196,0.0733815
1197,0.0733815
1198,0.0733815
1199,0.0733815
1200,0.0733815
1201,0.06583581
1202,0.059494726
1203,0.07465465
1204,0.06370393
1205,0.06370393
1206,0.06370393
1207,0.06370393
1208,0.06370393
1209,0.12217257
1210,0.1110503
1211,0.12852907
1212,0.11844772
1213,0.11844772
1214,0.11844772
1215,0.11844772
1216,0.11844772
1217,0.11068531
1218,0.10048909
1219,0.11883903
1220,0.10726786
1221,0.10726786
1222,0.10726786
1223,0.10726786
1224,0.10726786
1225,0.13107896
1226,0.11925605
1227,0.13782609
1228,0.12712187
1229,0.12712187
1230,0.12712187
1231,0.12712187
1232,0.12712187
1233,0.08184697
1234,0.07408604
1235,0.09259793
1236,0.07924058
1237,0.07924058
1238,0.07924058
1239,0.07924058
1240,0.07924058
1241,0.08184697
1242,0.07408604
1243,0.09259793
1244,0.07924058
1245,0.07924058
1246,0.07924058
1247,0.07924058
1248,0.07924058
1249,0.08184697
1250,0.07408604
1251,0.09259793
1252,0.07924058
1253,0.07924058
1254,0.07924058
1255,0.07924058
1256,0.07924058
1257,0.08184697
1258,0.07408604
1259,0.09259793
1260,0.07924058
1261,0.07924058
1262,0.07924058
1263,0.07924058
1264,0.07924058
1265,0.08184697
1266,0.07408604
1267,0.09259793
1268,0.07924058
1269,0.07924058
1270,0.07924058
1271,0.07924058
1272,0.07924058
1273,0.08184697
1274,0.07408604
1275,0.09259793
1276,0.07924058
1277,0.07924058
1278,0.07924058
1279,0.07924058
1280,0.07924058
1281,0.09590425
1282,0.086936586
1283,0.1066741
1284,0.09289553
1285,0.09289553
1286,0.09289553
1287,0.09289553
1288,0.09289553
1289,0.08184697
1290,0.07408604
1291,0.09259793
1292,0.07924058
1293,0.07924058
1294,0.07924058
1295,0.07924058
1296,0.07924058
1297,0.09445892
1298,0.0856136
1299,0.1066741
1300,0.09149094
1301,0.09149094
1302,0.09149094
1303,0.09149094
1304,0.09149094
1305,0.09445892
1306,0.0856136
1307,0.1066741
1308,0.09149094
1309,0.09149094
1310,0.09149094
1311,0.09149094
1312,0.09149094
1313,0.08184697
1314,0.07408604
1315,0.09259793
1316,0.07924058
1317,0.07924058
1318,0.07924058
1319,0.07924058
1320,0.07924058
1321,0.12531878
1322,0.11394729
1323,0.13221715
1324,0.12151128
1325,0.12151128
1326,0.12151128
1327,0.12151128
1328,0.12151128
1329,0.096336566
1330,0.08733237
1331,0.10707416
1332,0.09331567
1333,0.09331567
1334,0.09331567
1335,0.09331567
1336,0.09331567
1337,0.095844775
1338,0.08688213
1339,0.10466679
1340,0.09283772
1341,0.09283772
1342,0.09283772
1343,0.09283772
1344,0.09283772
1345,0.09445892
1346,0.0856136
1347,0.1066741
1348,0.09149094
1349,0.09149094
1350,0.09149094
1351,0.09149094
1352,0.09149094
1353,0.12706952
1354,0.11556016
1355,0.13404949
1356,0.123216316
1357,0.123216316
1358,0.123216316
1359,0.123216316
1360,0.123216316
1361,0.1205085
1362,0.109518856
1363,0.12914345
1364,0.116827615
1365,0.116827615
1366,0.116827615
1367,0.116827615
1368,0.116827615
1369,0.14148289
1370,0.12886076
1371,0.14911935
1372,0.13726133
1373,0.13726133
1374,0.13726133
1375,0.13726133
1376,0.13726133
1377,0.08753603
1378,0.079282224
1379,0.0956286
1380,0.08476522
1381,0.08476522
1382,0.08476522
1383,0.08476522
1384,0.08476522
1385,0.10091425
1386,0.091525525
1387,0.10843599
1388,0.097765334
1389,0.097765334
1390,0.097765334
1391,0.097765334
1392,0.097765334
1393,0.09278444
1394,0.08408137
1395,0.103171326
1396,0.089863844
1397,0.089863844
1398,0.089863844
1399,0.089863844
1400,0.089863844
1401,0.0918103
1402,0.08319022
1403,0.101826854
1404,0.08891736
1405,0.08891736
1406,0.08891736
1407,0.08891736
1408,0.08891736
1409,0.08184697
1410,0.07408604
1411,0.09259793
1412,0.07924058
1413,0.07924058
1414,0.07924058
1415,0.07924058
1416,0.07924058
1417,0.09445892
1418,0.0856136
1419,0.1066741
1420,0.09149094
1421,0.09149094
1422,0.09149094
1423,0.09149094
1424,0.09149094
1425,0.08184697
1426,0.07408604
1427,0.09259793
1428,0.07924058
1429,0.07924058
1430,0.07924058
1431,0.07924058
1432,0.07924058
1433,0.08184697
1434,0.07408604
1435,0.09259793
1436,0.07924058
1437,0.07924058
1438,0.07924058
1439,0.07924058
1440,0.07924058
1441,0.10247049
1442,0.09295196
1443,0.113884814
1444,0.09927838
1445,0.09927838
1446,0.09927838
1447,0.09927838
1448,0.09927838
1449,0.107342266
1450,0.09742029
1451,0.11492365
1452,0.10401597
1453,0.10401597
1454,0.10401597
1455,0.10401597
1456,0.10401597
1457,0.107342266
1458,0.09742029
1459,0.11492365
1460,0.10401597
1461,0.10401597
1462,0.10401597
1463,0.10401597
1464,0.10401597
1465,0.08184697
1466,0.07408604
1467,0.09259793
1468,0.07924058
1469,0.07924058
1470,0.07924058
1471,0.07924058
1472,0.07924058
1473,0.09214719
1474,0.08349837
1475,0.100619
1476,0.08924466
1477,0.08924466
1478,0.08924466
1479,0.08924466
1480,0.08924466
1481,0.08586672
1482,0.077756904
1483,0.0956286
1484,0.08314393
1485,0.08314393
1486,0.08314393
1487,0.08314393
1488,0.08314393
1489,0.089835
1490,0.08138376
1491,0.099928096
1492,0.08699836
1493,0.08699836
1494,0.08699836
1495,0.08699836
1496,0.08699836
1497,0.09096481
1498,0.0824169
1499,0.10117072
1500,0.08809594
1501,0.08809594
1502,0.08809594
1503,0.08809594
1504,0.08809594
1505,0.10687898
1506,0.096995175
1507,0.11658568
1508,0.10356538
1509,0.10356538
1510,0.10356538
1511,0.10356538
1512,0.10356538
1513,0.0821368
1514,0.074350625
1515,0.09292201
1516,0.079522
1517,0.079522
1518,0.079522
1519,0.079522
1520,0.079522
1521,0.095844775
1522,0.08688213
1523,0.10466679
1524,0.09283772
1525,0.09283772
1526,0.09283772
1527,0.09283772
1528,0.09283772
1529,0.09623866
1530,0.08724274
1531,0.107041605
1532,0.09322052
1533,0.09322052
1534,0.09322052
1535,0.09322052
1536,0.09322052
1537,0.09699944
1538,0.087939315
1539,0.10950341
1540,0.09395991
1541,0.09395991
1542,0.09395991
1543,0.09395991
1544,0.09395991
1545,0.09580706
1546,0.0868476
1547,0.10457663
1548,0.092801064
1549,0.092801064
1550,0.092801064
1551,0.092801064
1552,0.092801064
1553,0.09214719
1554,0.08349837
1555,0.100619
1556,0.08924466
1557,0.08924466
1558,0.08924466
1559,0.08924466
1560,0.08924466
1561,0.09915857
1562,0.089916855
1563,0.10623078
1564,0.096058585
1565,0.096058585
1566,0.096058585
1567,0.096058585
1568,0.096058585
1569,0.10855011
1570,0.09852881
1571,0.116205715
1572,0.10519079
1573,0.10519079
1574,0.10519079
1575,0.10519079
1576,0.10519079
1577,0.121216886
1578,0.110170715
1579,0.12792248
1580,0.11751726
1581,0.11751726
1582,0.11751726
1583,0.11751726
1584,0.11751726
1585,0.13158399
1586,0.11972181
1587,0.14103305
1588,0.1276139
1589,0.1276139
1590,0.1276139
1591,0.1276139
1592,0.1276139
1593,0.10091425
1594,0.091525525
1595,0.10843599
1596,0.097765334
1597,0.097765334
1598,0.097765334
1599,0.097765334
1600,0.097765334
1601,0.08184697
1602,0.07408604
1603,0.09259793
1604,0.07924058
1605,0.07924058
1606,0.07924058
1607,0.07924058
1608,0.07924058
1609,0.110645466
1610,0.10045253
1611,0.12064801
1612,0.10722912
1613,0.10722912
1614,0.10722912
1615,0.10722912
1616,0.10722912
1617,0.08404169
1618,0.07608989
1619,0.09505115
1620,0.08137163
1621,0.08137163
1622,0.08137163
1623,0.08137163
1624,0.08137163
1625,0.08184697
1626,0.07408604
1627,0.09259793
1628,0.07924058
1629,0.07924058
1630,0.07924058
1631,0.07924058
1632,0.07924058
1633,0.08184697
1634,0.07408604
1635,0.09259793
1636,0.07924058
1637,0.07924058
1638,0.07924058
1639,0.07924058
1640,0.07924058
1641,0.08184697
1642,0.07408604
1643,0.09259793
1644,0.07924058
1645,0.07924058
1646,0.07924058
1647,0.07924058
1648,0.07924058
1649,0.09445892
1650,0.0856136
1651,0.1066741
1652,0.09149094
1653,0.09149094
1654,0.09149094
1655,0.09149094
1656,0.09149094
1657,0.08184697
1658,0.07408604
1659,0.09259793
1660,0.07924058
1661,0.07924058
1662,0.07924058
1663,0.07924058
1664,0.07924058
1665,0.09445892
