Id,WnvPresent
205,0.056583762
206,0.056583762
207,0.056583762
208,0.056583762
209,0.05763232
210,0.049906284
211,0.066702306
212,0.05763232
213,0.05763232
214,0.05763232
215,0.05763232
216,0.05763232
217,0.05262597
218,0.047014993
219,0.06095903
220,0.05262597
221,0.05262597
222,0.05262597
223,0.05262597
224,0.05262597
225,0.055179667
226,0.047765758
227,0.06388983
228,0.055179667
229,0.055179667
230,0.055179667
231,0.055179667
232,0.055179667
233,0.06955486
234,0.060332842
235,0.07892386
236,0.06955486
237,0.06955486
238,0.06955486
239,0.06955486
240,0.06955486
241,0.06625347
242,0.05744215
243,0.07521372
244,0.06625347
245,0.06625347
246,0.06625347
247,0.06625347
248,0.06625347
249,0.06625347
250,0.05744215
251,0.07521372
252,0.06625347
253,0.06625347
254,0.06625347
255,0.06625347
256,0.06625347
257,0.05262597
258,0.047014993
259,0.06095903
260,0.05262597
261,0.05262597
262,0.05262597
263,0.05262597
264,0.05262597
265,0.056583762
266,0.050573334
267,0.06550019
268,0.056583762
269,0.056583762
270,0.056583762
271,0.056583762
272,0.056583762
273,0.056583762
274,0.050573334
275,0.06550019
276,0.056583762
277,0.056583762
278,0.056583762
279,0.056583762
280,0.056583762
281,0.05485315
282,0.049017005
283,0.06239649
284,0.05485315
285,0.05485315
286,0.05485315
287,0.05485315
288,0.05485315
289,0.05485315
290,0.049017005
291,0.06239649
292,0.05485315
293,0.05485315
294,0.05485315
295,0.05485315
296,0.05485315
297,0.06719582
298,0.058266997
299,0.076273106
300,0.06719582
301,0.06719582
302,0.06719582
303,0.06719582
304,0.06719582
305,0.054510195
306,0.04870866
307,0.0619877
308,0.054510195
309,0.054510195
310,0.054510195
311,0.054510195
312,0.054510195
313,0.06625347
314,0.05744215
315,0.07521372
316,0.06625347
317,0.06625347
318,0.06625347
319,0.06625347
320,0.06625347
321,0.06349732
322,0.05503095
323,0.07211361
324,0.06349732
325,0.06349732
326,0.06349732
327,0.06349732
328,0.06349732
329,0.06050068
330,0.052411504
331,0.069988556
332,0.06050068
333,0.06050068
334,0.06050068
335,0.06050068
336,0.06050068
337,0.06271712
338,0.05609393
339,0.07123559
340,0.06271712
341,0.06271712
342,0.06271712
343,0.06271712
344,0.06271712
345,0.055702504
346,0.049780745
347,0.064489566
348,0.055702504
349,0.055702504
350,0.055702504
351,0.055702504
352,0.055702504
353,0.06421369
354,0.05744215
355,0.07291963
356,0.06421369
357,0.06421369
358,0.06421369
359,0.06421369
360,0.06421369
361,0.069015376
362,0.059860285
363,0.07695977
364,0.069015376
365,0.069015376
366,0.069015376
367,0.069015376
368,0.069015376
369,0.07703297
370,0.066890754
371,0.0858152
372,0.07703297
373,0.07703297
374,0.07703297
375,0.07703297
376,0.07703297
377,0.080424726
378,0.07149442
379,0.08955612
380,0.080424726
381,0.080424726
382,0.080424726
383,0.080424726
384,0.080424726
385,0.069015376
386,0.059860285
387,0.07695977
388,0.069015376
389,0.069015376
390,0.069015376
391,0.069015376
392,0.069015376
393,0.05346131
394,0.047765758
395,0.061918005
396,0.05346131
397,0.05346131
398,0.05346131
399,0.05346131
400,0.05346131
401,0.06719582
402,0.058266997
403,0.076273106
404,0.06719582
405,0.06719582
406,0.06719582
407,0.06719582
408,0.06719582
409,0.05597859
410,0.050029036
411,0.06364396
412,0.05597859
413,0.05597859
414,0.05597859
415,0.05597859
416,0.05597859
417,0.05262597
418,0.047014993
419,0.06095903
420,0.05262597
421,0.05262597
422,0.05262597
423,0.05262597
424,0.05262597
425,0.05262597
426,0.047014993
427,0.06095903
428,0.05262597
429,0.05262597
430,0.05262597
431,0.05262597
432,0.05262597
433,0.05262597
434,0.047014993
435,0.06095903
436,0.05262597
437,0.05262597
438,0.05262597
439,0.05262597
440,0.05262597
441,0.05763232
442,0.049906284
443,0.066702306
444,0.05763232
445,0.05763232
446,0.05763232
447,0.05763232
448,0.05763232
449,0.05262597
450,0.047014993
451,0.06095903
452,0.05262597
453,0.05262597
454,0.05262597
455,0.05262597
456,0.05262597
457,0.05763232
458,0.049906284
459,0.066702306
460,0.05763232
461,0.05763232
462,0.05763232
463,0.05763232
464,0.05763232
465,0.053579543
466,0.047872037
467,0.06095903
468,0.053579543
469,0.053579543
470,0.053579543
471,0.053579543
472,0.053579543
473,0.06719582
474,0.058266997
475,0.076273106
476,0.06719582
477,0.06719582
478,0.06719582
479,0.06719582
480,0.06719582
481,0.07703297
482,0.066890754
483,0.0858152
484,0.07703297
485,0.07703297
486,0.07703297
487,0.07703297
488,0.07703297
489,0.058254663
490,0.05331118
491,0.06623299
492,0.058254663
493,0.058254663
494,0.058254663
495,0.058254663
496,0.058254663
497,0.059238866
498,0.05296224
499,0.06731884
500,0.059238866
501,0.059238866
502,0.059238866
503,0.059238866
504,0.059238866
505,0.06630698
506,0.057488974
507,0.076631136
508,0.06630698
509,0.06630698
510,0.06630698
511,0.06630698
512,0.06630698
513,0.0701429
514,0.060848024
515,0.07958434
516,0.0701429
517,0.0701429
518,0.0701429
519,0.0701429
520,0.0701429
521,0.05346131
522,0.047765758
523,0.061918005
524,0.05346131
525,0.05346131
526,0.05346131
527,0.05346131
528,0.05346131
529,0.06625347
530,0.05744215
531,0.07521372
532,0.06625347
533,0.06625347
534,0.06625347
535,0.06625347
536,0.06625347
537,0.06780676
538,0.05880187
539,0.07695977
540,0.06780676
541,0.06780676
542,0.06780676
543,0.06780676
544,0.06780676
545,0.054510195
546,0.04870866
547,0.0619877
548,0.054510195
549,0.054510195
550,0.054510195
551,0.054510195
552,0.054510195
553,0.06281496
554,0.054434285
555,0.07134571
556,0.06281496
557,0.06281496
558,0.06281496
559,0.06281496
560,0.06281496
561,0.06625347
562,0.05744215
563,0.07521372
564,0.06625347
565,0.06625347
566,0.06625347
567,0.06625347
568,0.06625347
569,0.05262597
570,0.047014993
571,0.06095903
572,0.05262597
573,0.05262597
574,0.05262597
575,0.05262597
576,0.05262597
577,0.05697338
578,0.0509238
579,0.064765625
580,0.05697338
581,0.05697338
582,0.05697338
583,0.05697338
584,0.05697338
585,0.06123699
586,0.054760978
587,0.06956935
588,0.06123699
589,0.06123699
590,0.06123699
591,0.06123699
592,0.06123699
593,0.05262597
594,0.047014993
595,0.06095903
596,0.05262597
597,0.05262597
598,0.05262597
599,0.05262597
600,0.05262597
601,0.055226225
602,0.049123608
603,0.063943245
604,0.055226225
605,0.055226225
606,0.055226225
607,0.055226225
608,0.055226225
609,0.05476269
610,0.04870866
611,0.062272545
612,0.05476269
613,0.05476269
614,0.05476269
615,0.05476269
616,0.05476269
617,0.061717477
618,0.054939274
619,0.070110336
620,0.061717477
621,0.061717477
622,0.061717477
623,0.061717477
624,0.061717477
625,0.055226225
626,0.049123608
627,0.063943245
628,0.055226225
629,0.055226225
630,0.055226225
631,0.055226225
632,0.055226225
633,0.064440906
634,0.057381883
635,0.07317523
636,0.064440906
637,0.064440906
638,0.064440906
639,0.064440906
640,0.064440906
641,0.055226225
642,0.049123608
643,0.063943245
644,0.055226225
645,0.055226225
646,0.055226225
647,0.055226225
648,0.055226225
649,0.06259964
650,0.055730294
651,0.071103364
652,0.06259964
653,0.06259964
654,0.06259964
655,0.06259964
656,0.06259964
657,0.061717477
658,0.054939274
659,0.070110336
660,0.061717477
661,0.061717477
662,0.061717477
663,0.061717477
664,0.061717477
665,0.05763232
666,0.049906284
667,0.066702306
668,0.05763232
669,0.05763232
670,0.05763232
671,0.05763232
672,0.05763232
673,0.054971714
674,0.049123608
675,0.06365126
676,0.054971714
677,0.054971714
678,0.054971714
679,0.054971714
680,0.054971714
681,0.05594773
682,0.049123608
683,0.064770825
684,0.05594773
685,0.05594773
686,0.05594773
687,0.05594773
688,0.05594773
689,0.05763232
690,0.049906284
691,0.066702306
692,0.05763232
693,0.05763232
694,0.05763232
695,0.05763232
696,0.05763232
697,0.05594773
698,0.049123608
699,0.064770825
700,0.05594773
701,0.05594773
702,0.05594773
703,0.05594773
704,0.05594773
705,0.05594773
706,0.049123608
707,0.064770825
708,0.05594773
709,0.05594773
710,0.05594773
711,0.05594773
712,0.05594773
713,0.05763232
714,0.049906284
715,0.066702306
716,0.05763232
717,0.05763232
718,0.05763232
719,0.05763232
720,0.05763232
721,0.05763232
722,0.049906284
723,0.066702306
724,0.05763232
725,0.05763232
726,0.05763232
727,0.05763232
728,0.05763232
729,0.05763232
730,0.049906284
731,0.066702306
732,0.05763232
733,0.05763232
734,0.05763232
735,0.05763232
736,0.05763232
737,0.05673571
738,0.049123608
739,0.065674424
740,0.05673571
741,0.05673571
742,0.05673571
743,0.05673571
744,0.05673571
745,0.061717477
746,0.054939274
747,0.070110336
748,0.061717477
749,0.061717477
750,0.061717477
751,0.061717477
752,0.061717477
753,0.06259964
754,0.055730294
755,0.071103364
756,0.06259964
757,0.06259964
758,0.06259964
759,0.06259964
760,0.06259964
761,0.05697338
762,0.0509238
763,0.064765625
764,0.05697338
765,0.05697338
766,0.05697338
767,0.05697338
768,0.05697338
769,0.10215801
770,0.08902689
771,0.11736263
772,0.10215801
773,0.10215801
774,0.10215801
775,0.10215801
776,0.10215801
777,0.057906378
778,0.050856225
779,0.06701643
780,0.057906378
781,0.057906378
782,0.057906378
783,0.057906378
784,0.057906378
785,0.06626501
786,0.058260113
787,0.07658317
788,0.06626501
789,0.06626501
790,0.06626501
791,0.06626501
792,0.06626501
793,0.05594773
794,0.049123608
795,0.064770825
796,0.05594773
797,0.05594773
798,0.05594773
799,0.05594773
800,0.05594773
801,0.05594773
802,0.049123608
803,0.064770825
804,0.05594773
805,0.05594773
806,0.05594773
807,0.05594773
808,0.05594773
809,0.07905773
810,0.0696227
811,0.09117337
812,0.07905773
813,0.07905773
814,0.07905773
815,0.07905773
816,0.07905773
817,0.099045426
818,0.08745152
819,0.11384552
820,0.099045426
821,0.099045426
822,0.099045426
823,0.099045426
824,0.099045426
825,0.056942
826,0.05000303
827,0.06591094
828,0.056942
829,0.056942
830,0.056942
831,0.056942
832,0.056942
833,0.06016106
834,0.052851792
835,0.06959961
836,0.06016106
837,0.06016106
838,0.06016106
839,0.06016106
840,0.06016106
841,0.05763232
842,0.049906284
843,0.066702306
844,0.05763232
845,0.05763232
846,0.05763232
847,0.05763232
848,0.05763232
849,0.05763232
850,0.049906284
851,0.066702306
852,0.05763232
853,0.05763232
854,0.05763232
855,0.05763232
856,0.05763232
857,0.07605606
858,0.06769077
859,0.08775551
860,0.07605606
861,0.07605606
862,0.07605606
863,0.07605606
864,0.07605606
865,0.05594773
866,0.049123608
867,0.064770825
868,0.05594773
869,0.05594773
870,0.05594773
871,0.05594773
872,0.05594773
873,0.06972057
874,0.061325658
875,0.08053041
876,0.06972057
877,0.06972057
878,0.06972057
879,0.06972057
880,0.06972057
881,0.05763232
882,0.049906284
883,0.066702306
884,0.05763232
885,0.05763232
886,0.05763232
887,0.05763232
888,0.05763232
889,0.07145336
890,0.06286393
891,0.082508035
892,0.07145336
893,0.07145336
894,0.07145336
895,0.07145336
896,0.07145336
897,0.062817834
898,0.056184653
899,0.07010254
900,0.062817834
901,0.062817834
902,0.062817834
903,0.062817834
904,0.062817834
905,0.064440906
906,0.057381883
907,0.07317523
908,0.064440906
909,0.064440906
910,0.064440906
911,0.064440906
912,0.064440906
913,0.05262597
914,0.047014993
915,0.06095903
916,0.05262597
917,0.05262597
918,0.05262597
919,0.05262597
920,0.05262597
921,0.091621146
922,0.08281409
923,0.1054417
924,0.091621146
925,0.091621146
926,0.091621146
927,0.091621146
928,0.091621146
929,0.091750465
930,0.07983815
931,0.099761836
932,0.091750465
933,0.091750465
934,0.091750465
935,0.091750465
936,0.091750465
937,0.09452583
938,0.08228581
939,0.1027521
940,0.09452583
941,0.09452583
942,0.09452583
943,0.09452583
944,0.09452583
945,0.094865054
946,0.08258511
947,0.104884684
948,0.094865054
949,0.094865054
950,0.094865054
951,0.094865054
952,0.094865054
953,0.064362064
954,0.05578726
955,0.07440753
956,0.064362064
957,0.064362064
958,0.064362064
959,0.064362064
960,0.064362064
961,0.05262597
962,0.047014993
963,0.06095903
964,0.05262597
965,0.05262597
966,0.05262597
967,0.05262597
968,0.05262597
969,0.06867439
970,0.05956164
971,0.079335846
972,0.06867439
973,0.06867439
974,0.06867439
975,0.06867439
976,0.06867439
977,0.05594773
978,0.049123608
979,0.064770825
980,0.05594773
981,0.05594773
982,0.05594773
983,0.05594773
984,0.05594773
985,0.05594773
986,0.049123608
987,0.064770825
988,0.05594773
989,0.05594773
990,0.05594773
991,0.05594773
992,0.05594773
993,0.088823415
994,0.080261536
995,0.10226943
996,0.088823415
997,0.088823415
998,0.088823415
999,0.088823415
1000,0.088823415
1001,0.06271712
1002,0.05609393
1003,0.07123559
1004,0.06271712
1005,0.06271712
1006,0.06271712
1007,0.06271712
1008,0.06271712
1009,0.06421369
1010,0.05744215
1011,0.07291963
1012,0.06421369
1013,0.06421369
1014,0.06421369
1015,0.06421369
1016,0.06421369
1017,0.06421369
1018,0.05744215
1019,0.07291963
1020,0.06421369
1021,0.06421369
1022,0.06421369
1023,0.06421369
1024,0.06421369
1025,0.06625347
1026,0.05744215
1027,0.07521372
1028,0.06625347
1029,0.06625347
1030,0.06625347
1031,0.06625347
1032,0.06625347
1033,0.0834587
1034,0.07253696
1035,0.090818435
1036,0.0834587
1037,0.0834587
1038,0.0834587
1039,0.0834587
1040,0.0834587
1041,0.0672199
1042,0.058288075
1043,0.076300174
1044,0.0672199
1045,0.0672199
1046,0.0672199
1047,0.0672199
1048,0.0672199
1049,0.05964622
1050,0.051665004
1051,0.06900994
1052,0.05964622
1053,0.05964622
1054,0.05964622
1055,0.05964622
1056,0.05964622
1057,0.05346131
1058,0.047765758
1059,0.061918005
1060,0.05346131
1061,0.05346131
1062,0.05346131
1063,0.05346131
1064,0.05346131
1065,0.05763232
1066,0.049906284
1067,0.066702306
1068,0.05763232
1069,0.05763232
1070,0.05763232
1071,0.05763232
1072,0.05763232
1073,0.05763232
1074,0.049906284
1075,0.066702306
1076,0.05763232
1077,0.05763232
1078,0.05763232
1079,0.05763232
1080,0.05763232
1081,0.06625347
1082,0.05744215
1083,0.07521372
1084,0.06625347
1085,0.06625347
1086,0.06625347
1087,0.06625347
1088,0.06625347
1089,0.06123699
1090,0.054760978
1091,0.06956935
1092,0.06123699
1093,0.06123699
1094,0.06123699
1095,0.06123699
1096,0.06123699
1097,0.064440906
1098,0.057381883
1099,0.07317523
1100,0.064440906
1101,0.064440906
1102,0.064440906
1103,0.064440906
1104,0.064440906
1105,0.05485315
1106,0.049017005
1107,0.06239649
1108,0.05485315
1109,0.05485315
1110,0.05485315
1111,0.05485315
1112,0.05485315
1113,0.05346131
1114,0.047765758
1115,0.061918005
1116,0.05346131
1117,0.05346131
1118,0.05346131
1119,0.05346131
1120,0.05346131
1121,0.07305426
1122,0.06339989
1123,0.08142291
1124,0.07305426
1125,0.07305426
1126,0.07305426
1127,0.07305426
1128,0.07305426
1129,0.0701429
1130,0.060848024
1131,0.07958434
1132,0.0701429
1133,0.0701429
1134,0.0701429
1135,0.0701429
1136,0.0701429
1137,0.09120074
1138,0.08117948
1139,0.101420686
1140,0.09120074
1141,0.09120074
1142,0.09120074
1143,0.09120074
1144,0.09120074
1145,0.06625347
1146,0.05744215
1147,0.07521372
1148,0.06625347
1149,0.06625347
1150,0.06625347
1151,0.06625347
1152,0.06625347
1153,0.05763232
1154,0.049906284
1155,0.066702306
1156,0.05763232
1157,0.05763232
1158,0.05763232
1159,0.05763232
1160,0.05763232
1161,0.069015376
1162,0.059860285
1163,0.07695977
1164,0.069015376
1165,0.069015376
1166,0.069015376
1167,0.069015376
1168,0.069015376
1169,0.05763232
1170,0.049906284
1171,0.066702306
1172,0.05763232
1173,0.05763232
1174,0.05763232
1175,0.05763232
1176,0.05763232
1177,0.0596845
1178,0.05169845
1179,0.067820884
1180,0.0596845
1181,0.0596845
1182,0.0596845
1183,0.0596845
1184,0.0596845
1185,0.061717477
1186,0.054939274
1187,0.070110336
1188,0.061717477
1189,0.061717477
1190,0.061717477
1191,0.061717477
1192,0.061717477
1193,0.05763232
1194,0.049906284
1195,0.066702306
1196,0.05763232
1197,0.05763232
1198,0.05763232
1199,0.05763232
1200,0.05763232
1201,0.05346131
1202,0.047765758
1203,0.061918005
1204,0.05346131
1205,0.05346131
1206,0.05346131
1207,0.05346131
1208,0.05346131
1209,0.10904994
1210,0.09238394
1211,0.124437384
1212,0.10904994
1213,0.10904994
1214,0.10904994
1215,0.10904994
1216,0.10904994
1217,0.098010786
1218,0.08287496
1219,0.11016356
1220,0.098010786
1221,0.098010786
1222,0.098010786
1223,0.098010786
1224,0.098010786
1225,0.11950911
1226,0.10142658
1227,0.13106394
1228,0.11950911
1229,0.11950911
1230,0.11950911
1231,0.11950911
1232,0.11950911
1233,0.0715557
1234,0.064062916
1235,0.08361016
1236,0.0715557
1237,0.0715557
1238,0.0715557
1239,0.0715557
1240,0.0715557
1241,0.07045867
1242,0.063072965
1243,0.08234472
1244,0.07045867
1245,0.07045867
1246,0.07045867
1247,0.07045867
1248,0.07045867
1249,0.07045867
1250,0.063072965
1251,0.08234472
1252,0.07045867
1253,0.07045867
1254,0.07045867
1255,0.07045867
1256,0.07045867
1257,0.0715557
1258,0.064062916
1259,0.08361016
1260,0.0715557
1261,0.0715557
1262,0.0715557
1263,0.0715557
1264,0.0715557
1265,0.075934865
1266,0.068017125
1267,0.088656604
1268,0.075934865
1269,0.075934865
1270,0.075934865
1271,0.075934865
1272,0.075934865
1273,0.0715557
1274,0.064062916
1275,0.08361016
1276,0.0715557
1277,0.0715557
1278,0.0715557
1279,0.0715557
1280,0.0715557
1281,0.086243756
1282,0.07277847
1283,0.100504756
1284,0.086243756
1285,0.086243756
1286,0.086243756
1287,0.086243756
1288,0.086243756
1289,0.07604792
1290,0.064062916
1291,0.08878682
1292,0.07604792
1293,0.07604792
1294,0.07604792
1295,0.07604792
1296,0.07604792
1297,0.07935025
1298,0.06688247
1299,0.09258685
1300,0.07935025
1301,0.07935025
1302,0.07935025
1303,0.07935025
1304,0.07935025
1305,0.07980176
1306,0.067268215
1307,0.09310607
1308,0.07980176
1309,0.07980176
1310,0.07980176
1311,0.07980176
1312,0.07980176
1313,0.07045867
1314,0.063072965
1315,0.08234472
1316,0.07045867
1317,0.07045867
1318,0.07045867
1319,0.07045867
1320,0.07045867
1321,0.11822951
1322,0.100318536
1323,0.13252097
1324,0.11822951
1325,0.11822951
1326,0.11822951
1327,0.11822951
1328,0.11822951
1329,0.079301074
1330,0.07270949
1331,0.09095014
1332,0.079301074
1333,0.079301074
1334,0.079301074
1335,0.079301074
1336,0.079301074
1337,0.091848835
1338,0.07758274
1339,0.10509543
1340,0.091848835
1341,0.091848835
1342,0.091848835
1343,0.091848835
1344,0.091848835
1345,0.07935025
1346,0.06688247
1347,0.09258685
1348,0.07935025
1349,0.07935025
1350,0.07935025
1351,0.07935025
1352,0.07935025
1353,0.11950911
1354,0.10142658
1355,0.13106394
1356,0.11950911
1357,0.11950911
1358,0.11950911
1359,0.11950911
1360,0.11950911
1361,0.115250155
1362,0.097740546
1363,0.12856215
1364,0.115250155
1365,0.115250155
1366,0.115250155
1367,0.115250155
1368,0.115250155
1369,0.12816507
1370,0.11135917
1371,0.14346212
1372,0.12816507
1373,0.12816507
1374,0.12816507
1375,0.12816507
1376,0.12816507
1377,0.07771617
1378,0.06962669
1379,0.09070705
1380,0.07771617
1381,0.07771617
1382,0.07771617
1383,0.07771617
1384,0.07771617
1385,0.09728339
1386,0.08224964
1387,0.10935692
1388,0.09728339
1389,0.09728339
1390,0.09728339
1391,0.09728339
1392,0.09728339
1393,0.0792887
1394,0.07104814
1395,0.09093611
1396,0.0792887
1397,0.0792887
1398,0.0792887
1399,0.0792887
1400,0.0792887
1401,0.081328295
1402,0.072562866
1403,0.09321333
1404,0.081328295
1405,0.081328295
1406,0.081328295
1407,0.081328295
1408,0.081328295
1409,0.075934865
1410,0.068017125
1411,0.088656604
1412,0.075934865
1413,0.075934865
1414,0.075934865
1415,0.075934865
1416,0.075934865
1417,0.07935025
1418,0.06688247
1419,0.09258685
1420,0.07935025
1421,0.07935025
1422,0.07935025
1423,0.07935025
1424,0.07935025
1425,0.07045867
1426,0.063072965
1427,0.08234472
1428,0.07045867
1429,0.07045867
1430,0.07045867
1431,0.07045867
1432,0.07045867
1433,0.07604792
1434,0.064062916
1435,0.08878682
1436,0.07604792
1437,0.07604792
1438,0.07604792
1439,0.07604792
1440,0.07604792
1441,0.09255838
1442,0.078191556
1443,0.105895385
1444,0.09255838
1445,0.09255838
1446,0.09255838
1447,0.09255838
1448,0.09255838
1449,0.093014225
1450,0.078582786
1451,0.10640919
1452,0.093014225
1453,0.093014225
1454,0.093014225
1455,0.093014225
1456,0.093014225
1457,0.093014225
1458,0.078582786
1459,0.10640919
1460,0.093014225
1461,0.093014225
1462,0.093014225
1463,0.093014225
1464,0.093014225
1465,0.07045867
1466,0.063072965
1467,0.08234472
1468,0.07045867
1469,0.07045867
1470,0.07045867
1471,0.07045867
1472,0.07045867
1473,0.07871778
1474,0.070532024
1475,0.091859415
1476,0.07871778
1477,0.07871778
1478,0.07871778
1479,0.07871778
1480,0.07871778
1481,0.07771617
1482,0.06962669
1483,0.09070705
1484,0.07771617
1485,0.07771617
1486,0.07771617
1487,0.07771617
1488,0.07771617
1489,0.0737768
1490,0.066067986
1491,0.084688984
1492,0.0737768
1493,0.0737768
1494,0.0737768
1495,0.0737768
1496,0.0737768
1497,0.0743429
1498,0.06657921
1499,0.085331105
1500,0.0743429
1501,0.0743429
1502,0.0743429
1503,0.0743429
1504,0.0743429
1505,0.0945456
1506,0.079897515
1507,0.10813484
1508,0.0945456
1509,0.0945456
1510,0.0945456
1511,0.0945456
1512,0.0945456
1513,0.072006635
1514,0.06446992
1515,0.082651995
1516,0.072006635
1517,0.072006635
1518,0.072006635
1519,0.072006635
1520,0.072006635
1521,0.091848835
1522,0.07758274
1523,0.10509543
1524,0.091848835
1525,0.091848835
1526,0.091848835
1527,0.091848835
1528,0.091848835
1529,0.08613074
1530,0.07268169
1531,0.09864223
1532,0.08613074
1533,0.08613074
1534,0.08613074
1535,0.08613074
1536,0.08613074
1537,0.083204076
1538,0.07017692
1539,0.097015806
1540,0.083204076
1541,0.083204076
1542,0.083204076
1543,0.083204076
1544,0.083204076
1545,0.08454132
1546,0.0757998
1547,0.09684638
1548,0.08454132
1549,0.08454132
1550,0.08454132
1551,0.08454132
1552,0.08454132
1553,0.077520125
1554,0.069449514
1555,0.09048145
1556,0.077520125
1557,0.077520125
1558,0.077520125
1559,0.077520125
1560,0.077520125
1561,0.08761479
1562,0.078582786
1563,0.10031821
1564,0.08761479
1565,0.08761479
1566,0.08761479
1567,0.08761479
1568,0.08761479
1569,0.09677609
1570,0.081813626
1571,0.108794235
1572,0.09677609
1573,0.09677609
1574,0.09677609
1575,0.09677609
1576,0.09677609
1577,0.11064279
1578,0.09375896
1579,0.12414628
1580,0.11064279
1581,0.11064279
1582,0.11064279
1583,0.11064279
1584,0.11064279
1585,0.11532948
1586,0.1000136
1587,0.12932183
1588,0.11532948
1589,0.11532948
1590,0.11532948
1591,0.11532948
1592,0.11532948
1593,0.098010786
1594,0.08287496
1595,0.11016356
1596,0.098010786
1597,0.098010786
1598,0.098010786
1599,0.098010786
1600,0.098010786
1601,0.07196632
1602,0.06443353
1603,0.0840837
1604,0.07196632
1605,0.07196632
1606,0.07196632
1607,0.07196632
1608,0.07196632
1609,0.0945456
1610,0.079897515
1611,0.10813484
1612,0.0945456
1613,0.0945456
1614,0.0945456
1615,0.0945456
1616,0.0945456
1617,0.07390949
1618,0.06618782
1619,0.08481045
1620,0.07390949
1621,0.07390949
1622,0.07390949
1623,0.07390949
1624,0.07390949
1625,0.07072502
1626,0.06331328
1627,0.082651995
1628,0.07072502
1629,0.07072502
1630,0.07072502
1631,0.07072502
1632,0.07072502
1633,0.07072502
1634,0.06331328
1635,0.082651995
1636,0.07072502
1637,0.07072502
1638,0.07072502
1639,0.07072502
1640,0.07072502
1641,0.07045867
1642,0.063072965
1643,0.08234472
1644,0.07045867
1645,0.07045867
1646,0.07045867
1647,0.07045867
1648,0.07045867
1649,0.07935025
1650,0.06688247
1651,0.09258685
1652,0.07935025
1653,0.07935025
1654,0.07935025
1655,0.07935025
1656,0.07935025
1657,0.07072502
1658,0.06331328
1659,0.082651995
1660,0.07072502
1661,0.07072502
1662,0.07072502
1663,0.07072502
1664,0.07072502
1665,0.07935025
